0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,40.998856,47.19537,26.711899,13.386613,8.109712,5.3573813,4.1068144,4.3892856,2.6409695,6.77834,5.02131,6.190656,10.180997,8.485085,4.6611853,4.2543883,2.8750067,2.2053025,2.8385282,3.5135741
1,57.947155,62.880478,32.674385,18.367678,13.11752,9.2155905,7.15534,7.760357,5.0146675,10.714588,6.083408,6.9350333,8.822238,6.57836,3.3259845,2.9774106,3.2374568,3.0404358,4.362862,4.145718
1,63.438057,60.638016,26.0021,14.694406,10.7164,7.381585,6.532862,7.9371934,5.983425,9.628131,5.0317297,8.463684,9.271655,6.8953404,4.0539412,3.317044,3.6272392,2.9183004,5.048548,4.717574
1,58.245586,61.908287,32.335377,18.917034,13.800619,10.337453,7.5904355,7.2835536,5.995477,10.829473,5.779154,8.46364,12.028601,10.330918,4.3872485,4.2769165,4.397251,4.1774197,6.321519,4.6723256
1,54.974503,56.941593,27.079073,14.57047,9.95908,8.516691,9.758483,10.059997,5.0582814,9.989101,5.379516,9.721167,12.996003,11.011729,5.9159856,5.075927,4.996235,4.1488237,6.454091,5.466456
1,78.98297,71.749756,27.168314,15.291474,10.480712,7.4226685,7.360543,9.358791,4.3598747,13.769166,4.6537194,14.552326,18.076244,16.950527,7.5062637,4.3316855,7.315901,4.978059,9.467735,6.0250154
1,56.00641,59.51453,30.423676,18.165174,13.730601,10.69779,8.865409,8.689592,6.081725,10.413838,5.60931,9.614167,13.261279,11.296974,5.488973,3.7315576,4.2098556,4.063351,5.560206,4.443816
1,50.799614,55.87361,30.08072,16.84016,11.65104,8.321527,6.0029426,5.820909,4.1527143,8.3755245,4.3829317,6.773369,10.488841,8.721018,3.6845012,3.479602,3.2252908,2.7422764,3.7718735,3.459263
1,52.341,55.64686,26.557178,13.286842,10.037202,9.544192,9.612595,9.596966,6.346878,9.709851,4.291453,7.5546365,10.676319,8.000824,3.3154476,3.1143804,3.3222172,3.5876715,5.7343984,5.474574
1,56.52294,60.64803,30.798256,17.311338,12.406614,9.207409,9.083501,9.851319,5.365094,10.954999,6.0264773,8.2126255,10.887054,9.179917,4.0802665,3.386106,3.5700448,2.7214172,3.7772384,3.8129766
1,46.31857,51.366333,28.441378,16.462433,11.442227,8.61375,8.652437,8.80689,5.0282316,8.5266285,4.8982334,6.6787505,9.013322,7.2829967,3.528983,2.8131237,2.7915745,2.5860975,3.614255,4.0621085
1,75.87263,61.992397,21.18321,11.397945,7.9458604,7.220813,9.306721,12.716579,7.4201465,12.999522,5.3561006,12.432367,12.618458,10.296998,5.446716,5.4862647,5.3659396,5.872393,11.206684,6.1345544
1,59.427216,58.78241,24.926126,12.918254,8.4173,6.4873705,8.4498415,10.721735,4.6400933,9.696396,4.0774837,10.180604,12.072365,9.375635,4.7635145,3.5780716,4.0159554,3.1918323,4.816279,3.744852
1,61.9394,59.826614,26.362469,14.570693,9.756481,7.640017,7.8708987,9.772111,5.8145323,9.742801,3.7839384,9.607654,10.681203,8.529782,4.7869973,3.6957486,4.0324697,2.9364219,5.01057,3.7760792
1,55.12892,59.464474,31.523851,18.218967,12.715091,8.995307,7.313651,7.823428,4.927484,10.045271,5.3467374,7.4042387,9.937154,7.8475437,3.5753114,3.2906299,3.6328228,3.0242195,4.436922,4.0477333
1,42.592384,41.15525,15.24541,9.558733,7.010392,5.752053,9.1314745,10.577251,4.2438436,8.689157,5.524347,10.566299,15.383078,14.388126,6.893605,4.3045983,3.8266366,4.1085258,5.714523,4.262332
1,61.175846,62.16095,30.78838,18.115858,12.580591,9.764224,11.120839,11.73775,6.0814543,12.401454,6.882264,9.583881,11.352415,9.802873,5.408516,5.4507933,4.9903054,4.3385305,6.7589746,4.3238106
2,49.175,47.552174,16.304893,9.598336,6.8793464,4.3193164,6.8263965,8.560914,4.3706436,7.6821666,5.735258,6.591094,8.8025055,8.929661,5.514705,5.1354294,3.2232478,4.67891,5.929711,5.0670795
2,42.657738,44.549515,20.698606,12.717169,9.248201,7.7383256,10.460286,11.0431795,6.247751,5.8379803,4.64229,5.905812,7.811336,6.9957323,4.2788224,4.0723977,3.2734904,3.3341045,3.9618652,3.598909
2,41.819107,35.877342,8.205245,3.8960264,3.273196,5.036699,7.629231,9.06933,4.959523,7.0207014,4.669764,7.834953,9.940009,9.230633,4.5879703,5.0597825,4.3309784,4.9266453,8.112144,5.3501325
2,61.759415,58.296677,22.43144,11.509463,7.022404,5.758629,8.109246,9.658823,6.1825686,8.576677,5.4495897,7.232696,8.45751,7.9428005,5.158569,4.7484584,3.8196123,3.7879293,4.622775,3.9692953
2,47.667587,45.75182,16.936586,6.5767207,3.1101718,4.361822,7.021106,9.161273,4.2435503,8.420634,4.610034,7.051945,6.281926,4.523904,3.2856972,2.619378,2.9438727,3.7621825,5.8576565,4.643576
2,45.56445,47.722992,21.9557,11.873484,7.365857,4.584691,6.35145,7.4363236,3.8542416,6.712046,4.7369156,7.015016,9.77878,8.239977,4.832294,3.6966963,2.475327,2.6476367,3.5845485,3.4649324
2,41.97416,44.095985,19.371227,8.202794,6.042038,8.049491,12.003732,12.250803,5.9874907,8.066284,5.2348127,6.6540833,7.9219613,5.953275,3.8793905,3.424328,3.4949565,4.3967113,5.249276,4.5797095
2,51.701424,50.176994,17.883524,8.278101,4.767939,4.5033026,7.290911,9.229254,4.857073,6.6767416,4.519072,6.2487383,6.4818296,5.8827305,4.1767974,4.698288,3.2499678,3.8740098,4.3945785,3.3814244
2,54.98884,52.83724,20.707079,10.394254,5.9623675,7.2778425,11.296425,12.062258,6.4382763,6.48136,4.582041,8.135548,7.3529253,6.8403606,5.01642,4.4089985,4.591779,3.2770922,5.8024163,4.4501834
2,57.044228,50.95657,16.047832,9.498705,6.583325,5.579839,7.2556868,9.640135,6.1007643,5.929466,4.061898,7.9214253,7.879997,7.3709226,5.5991364,5.0770082,3.1000645,4.4025865,5.3889246,3.6152894
2,50.634666,49.06342,18.997177,11.678613,8.088202,4.2922945,6.292933,8.296148,5.122506,6.4310675,4.089691,5.9611073,6.220818,6.361915,3.7231221,3.3330941,2.6677427,2.7944877,4.3081417,3.8483322
2,45.99776,41.521904,11.887312,6.520519,4.957312,6.1236,9.467233,11.492744,6.78337,6.09315,4.3426194,8.007366,11.1603565,12.035308,4.9765506,3.962385,4.1661925,4.2387075,6.263073,4.877265
2,46.268806,47.431133,20.019691,9.587321,5.9492817,4.8025575,7.7807245,9.595597,4.0520244,7.0374823,4.6670284,5.551479,5.6000648,5.6701827,3.4809752,3.2791047,2.5015166,2.5593102,3.3706815,2.7911158
2,86.999695,70.971146,19.179523,9.072516,6.0339303,10.019247,15.932651,18.60073,10.461925,11.905586,6.6785707,14.332075,13.178513,10.27958,7.547867,6.8154488,5.290597,5.6585283,8.866112,5.586473
2,59.75475,50.046288,19.293781,15.605629,12.9536295,7.873809,13.023749,12.4065485,6.997497,8.211043,5.5042267,7.807906,10.235027,9.332108,4.885533,4.6603513,3.2575746,4.109306,5.8793583,4.569131
2,37.614223,31.461819,10.529138,16.937649,11.796073,4.4897485,9.01078,8.422392,6.110583,6.300212,4.0907025,5.406687,7.587693,6.5844293,3.744379,4.6054416,3.71287,5.424647,6.9312444,5.6629033
2,75.63459,64.615395,16.515839,9.896121,7.6974525,7.9239507,11.066266,14.971718,10.652573,9.558779,7.2519574,11.495644,8.53489,10.314049,7.127443,6.322757,4.533762,3.9035892,6.218448,5.2079287
2,57.676075,53.62309,17.03209,6.9427123,3.8391085,3.5949957,6.5969567,9.024034,4.1665497,7.7227015,4.5001845,8.94518,10.3105955,9.082418,5.596447,3.2443233,3.1418731,3.6712265,5.657267,3.8088906
2,61.610188,58.96726,21.795012,12.627133,8.850827,5.8976293,9.161155,11.196537,7.013708,8.198164,5.364297,7.9244943,6.5301294,6.3661604,4.668384,4.590262,3.7538934,3.614338,5.6626773,4.1490774
2,45.151085,43.48595,14.963672,7.812125,5.2410994,4.2638645,6.6874123,8.429209,4.18152,8.505505,6.2561555,6.505404,8.243858,7.599116,4.9947057,4.623208,3.071711,3.452034,4.6860933,3.610775
2,62.013664,60.485844,25.35307,12.990862,9.179192,9.125611,13.260678,14.649525,7.69771,10.0711565,6.235416,10.678956,12.993661,11.358452,6.495413,5.131806,4.384067,4.1350656,5.073821,4.2224894
2,43.828762,36.91372,11.539409,14.408926,11.155603,4.8495865,8.728829,12.285866,8.657302,6.4887486,5.591304,8.591896,5.330302,6.4932876,4.0925417,4.392691,4.5920115,3.4508255,4.450464,4.4453998
2,54.051933,47.600204,12.040507,8.338893,6.4912114,7.2836447,11.017802,12.723334,6.482421,7.772886,5.343371,8.2837105,7.9934535,8.725756,4.7907977,4.1118407,4.4477673,4.4802785,6.6817155,4.9128976
2,32.299294,35.661655,17.47055,6.8482604,3.2587733,4.813599,8.307878,8.198259,3.2070975,6.384035,4.778805,3.7163963,5.8693223,4.9563265,2.9431238,2.4858575,2.2009904,3.176994,4.606026,4.736917
2,54.91148,52.043003,20.558125,11.18826,7.7252326,6.7526083,9.71347,10.521508,6.3181252,6.27254,4.756518,7.359806,8.128372,7.0458884,5.0589294,4.280264,2.7292042,2.7892947,4.3128643,3.5409863
2,46.80698,47.16393,18.369898,7.779959,4.0753307,4.2093,6.9463153,8.350564,3.2426348,7.111374,4.085801,5.832619,6.4828258,4.988331,3.451226,3.1381242,2.258438,3.75285,5.5249906,4.6288834
2,47.834755,48.051826,21.477499,11.81294,6.7435403,4.6190557,6.312707,8.055406,5.2677627,5.1181784,3.2355473,7.217174,6.4443946,5.8605266,4.407839,3.3461025,4.0252366,2.5604453,3.538608,3.0299325
2,63.046227,59.94688,19.481787,8.734859,6.5397015,8.396605,12.763759,13.616925,7.4707723,8.769982,6.1191607,8.12919,7.683822,6.8375874,5.367593,5.531633,4.115909,3.290482,5.6807766,3.8482242
2,41.8192,31.406366,13.417314,15.536087,11.813257,5.3668804,7.7041984,9.494671,7.4071217,7.0644946,4.6229215,5.974283,5.7026067,6.3136797,3.5065954,3.630599,4.3446126,3.8751085,3.405335,3.1458397
2,55.259907,53.023888,20.332798,10.492513,6.1532097,4.1770754,4.697995,6.3204465,4.050426,6.205783,3.8471289,7.9219494,8.714333,7.477446,5.5406027,3.2471848,3.0328767,3.2793727,3.9032154,3.0242565
2,63.219208,56.068924,18.686712,9.332898,6.1114273,8.569402,14.116982,14.820951,8.722384,8.010661,7.16553,9.9104395,10.270178,11.163315,6.519822,4.94868,5.688244,3.6371965,5.7452316,4.119633
2,81.310036,57.55933,24.257713,29.519192,27.134104,11.875623,17.905996,17.4446,13.285503,11.817087,7.529688,10.33011,10.162543,8.744921,6.5773563,7.240824,6.4489665,4.8985095,8.859361,4.844814
2,64.50053,49.79117,17.044718,19.289253,15.79406,7.4109488,9.057535,11.500531,9.21987,9.457777,6.9348783,8.671351,10.945917,9.608505,6.134914,5.463649,4.1954465,4.242022,6.188186,5.0031962
2,65.51506,59.401928,14.381021,7.6753817,5.4802227,6.006299,9.915419,13.177826,7.811511,8.058829,4.5239944,10.317703,8.028127,6.3846955,5.501644,3.2701223,3.0112183,3.2298987,4.890964,5.06312
2,77.38523,51.95111,12.420891,11.743736,8.625341,6.9940653,12.008471,13.976998,11.082224,9.860601,8.171582,8.027301,9.023199,11.301571,5.223497,7.343327,5.3029437,4.6527133,9.567394,5.7965317
2,47.579475,47.412,19.343285,9.053455,4.675403,5.3915615,10.193016,11.464818,4.1735334,8.083814,4.2929287,7.3224773,6.3929725,5.716225,3.533912,2.2719786,3.054115,2.6169233,4.3979917,3.4955842
2,55.73138,52.359425,17.227957,8.668933,5.623735,5.804931,9.346624,12.80524,7.019503,7.2090898,4.126581,7.760922,7.3423433,8.448428,4.128153,4.553167,2.184761,3.6037774,5.026457,3.8861542
2,55.530964,51.82104,23.209555,17.408173,12.154549,6.372954,9.870007,10.453224,7.248245,6.7991147,4.9207053,8.019757,7.6048956,6.963372,5.1474905,4.461268,3.006248,2.6531765,3.4564564,4.257594
2,66.06879,61.12457,18.623314,7.611174,4.1118155,4.923833,8.520874,10.552941,5.314203,7.806418,4.666311,9.163636,9.202076,8.178001,6.2176766,3.835437,2.7526293,4.4767184,5.7703686,3.6292362
2,55.624767,53.452244,21.142313,8.909766,5.194651,5.9937744,9.013045,10.457803,5.0015187,8.49936,5.30139,8.541607,10.644021,8.958794,5.199919,3.9303887,3.5912943,3.8213172,5.296687,4.4678574
2,60.292336,53.76916,17.094858,10.035923,7.0154657,7.5095387,11.645738,12.902006,7.641004,7.3890276,5.3648906,8.714085,7.2470417,7.328096,5.2028704,4.528741,4.126472,4.4312224,6.9578867,4.7961016
2,68.94591,63.729713,21.45509,10.019156,5.5078607,5.862997,9.629112,12.809224,7.767887,8.717446,4.9323435,10.218436,9.4289255,9.0758095,4.8499684,4.420648,5.0922256,4.058317,5.412534,4.203023
2,59.69478,53.0871,25.923323,15.735195,11.412332,8.016583,6.1027813,5.8387275,5.219852,6.8905845,3.634132,4.3895025,7.0907283,5.4394703,2.3518608,4.643738,2.1496758,2.7236462,4.3553143,3.8592527
2,37.679276,42.68519,24.163914,13.1128,7.8641343,5.8464475,7.7189665,7.9478693,3.446695,5.5779395,3.9261203,3.866844,5.4199386,5.311885,3.0222876,2.3932843,1.9855566,2.5386498,3.118966,3.2107408
2,39.518345,39.631256,14.51634,9.74331,7.3314724,6.0782804,8.255617,8.206786,4.9713383,5.154031,4.2704153,5.838155,7.329079,7.1903415,4.6993527,3.5786805,2.6290991,2.768377,4.2843456,3.7588725
2,45.53024,46.607895,19.748302,7.8093505,4.0419426,4.952521,7.860237,8.773082,4.6881466,6.909111,5.275642,7.1798215,6.906846,6.3016143,5.1131625,2.908599,2.5304465,2.9675772,4.700572,3.6595812
2,80.4709,67.03599,20.272367,9.3714485,6.244689,7.362178,12.713211,15.135609,9.767152,8.619244,5.854582,12.0802765,9.219578,8.957836,6.4251146,7.4206247,6.4750133,3.6453676,7.7541795,4.847868
2,39.787086,34.484524,11.090995,13.083985,10.174614,5.2892985,8.249819,9.906246,6.6073213,6.8105536,5.404823,5.95029,8.309833,7.568395,4.423754,4.3915267,3.2474887,4.2530937,5.205148,4.761181
2,56.905144,30.705246,19.58548,17.01191,15.543836,10.522084,9.796075,8.678013,9.177998,7.068308,7.518784,5.5237966,7.4301248,7.2380075,4.176438,5.412471,3.7067683,3.857467,5.7463565,4.237206
2,59.616993,54.21544,17.557156,8.916811,6.3032093,7.332346,10.24565,12.013866,7.7358494,6.8539777,4.3686414,8.01293,6.3211503,5.78148,4.661111,5.248051,3.8465528,2.9437346,4.755695,4.0544186
2,60.001057,54.96245,17.331657,13.337529,10.416995,6.4273043,9.471882,10.585169,6.48261,8.86137,5.9587636,6.7109156,7.431227,7.663834,4.560885,5.18682,4.2455335,3.7496185,5.298288,4.241336
2,63.005276,57.23892,20.003641,8.312955,3.7043786,3.591327,6.7304406,10.493472,6.9099593,7.309484,5.0929327,8.098097,6.733997,6.3424153,5.095879,6.041097,2.7731886,2.3972135,3.8867865,2.7651546
2,72.35027,64.18862,20.361069,10.678378,7.8248653,10.040517,15.010131,16.560997,10.388886,9.031521,5.8001904,11.149317,6.901084,6.791772,4.396036,4.5695524,4.697378,2.7578137,6.573897,3.9942424
2,53.1007,53.327873,21.55231,10.407978,6.872859,6.051278,9.314242,10.834776,5.5991216,7.572682,4.527146,8.424014,10.739104,9.067398,4.899611,3.9235861,3.6458616,3.6511273,4.8291955,4.011873
2,52.366756,51.093773,18.406828,9.286337,6.48737,6.159498,8.829655,10.317846,5.693596,5.724581,4.238201,7.3306746,8.167176,8.240693,5.1364,4.00561,3.311054,3.2568355,3.4361396,2.8071308
2,66.57315,55.991722,17.499496,19.019974,15.148032,7.523219,11.044298,13.878002,8.5629,9.713817,5.722223,10.343978,10.498986,11.409288,6.166595,4.8235083,5.431201,3.864751,7.973606,5.9157376
2,43.75948,35.140404,8.239186,10.921023,7.3658543,6.29107,10.904219,12.037925,6.561335,7.2211103,4.526314,7.1514153,7.9436717,8.069774,4.4109373,4.326854,3.5528796,5.189123,7.126064,5.551365
2,67.75502,58.397366,17.830988,8.778071,6.9705443,9.576979,12.043738,12.653314,7.7903,8.527952,4.8503175,8.641581,9.865331,8.851564,5.448545,6.0410237,3.660297,4.5409746,6.4940934,3.959011
2,72.130936,64.37114,24.160852,15.817773,11.652543,8.231312,7.096585,8.870326,7.3143787,7.7570453,4.055946,8.703419,7.4243674,6.749268,5.0887766,4.4868064,2.8890104,3.034892,4.477767,3.2258098
2,50.55558,45.847294,14.593077,10.7287245,7.565835,4.687243,7.454065,8.694508,5.765195,6.092574,5.6818194,8.165398,7.809726,7.294548,6.6321774,4.666924,3.905118,2.6260026,3.8938086,3.7465858
2,58.69444,47.406483,12.778435,16.630465,15.652486,3.6780086,6.0056543,8.517462,7.2118754,8.342871,4.270642,7.2584677,8.855867,7.2606955,4.974727,4.7554564,4.553504,5.1962,8.3224,6.2020817
2,65.05106,55.462788,15.183686,6.9726744,5.248255,6.2144556,10.375843,13.233957,7.974401,8.221992,5.1951227,9.916103,8.583004,7.818101,4.8625913,5.486529,3.8507643,4.6523757,8.396065,5.5832176
2,51.412724,45.075527,9.415089,8.246834,5.599379,4.2002997,7.4187818,9.573351,5.375585,7.469752,4.782836,7.112264,10.537101,10.326914,4.481638,3.7328422,2.5788653,4.673329,6.4451675,4.881706
2,46.72037,35.447506,8.851702,9.361622,5.3161764,6.6095843,9.777862,9.954359,6.77822,7.514756,5.0906186,7.2961407,8.148195,8.734146,4.7780857,5.242545,4.5284476,4.0064573,5.6794553,4.908066
2,47.17136,49.17336,20.937113,9.705835,6.4132357,5.395622,7.5638957,8.661245,4.124865,6.2539177,3.8517466,5.968462,8.107878,7.2243156,3.7548244,3.4478922,2.7135873,3.7821908,5.361421,4.2000704
2,59.672935,54.058968,17.182304,18.593788,14.649043,6.833258,11.297856,13.18568,8.767445,6.3468857,4.546109,8.923775,5.7528787,6.5996594,4.1961985,5.0801864,4.521123,4.3300924,5.807603,4.8155293
2,66.82025,60.136604,20.791586,14.812055,11.406648,8.402992,14.665028,14.969992,8.627139,7.7105727,5.3709545,10.152166,8.947606,8.501463,5.3106976,6.179434,4.4020667,3.2433174,5.565755,3.6823208
2,50.84142,38.403713,9.658499,10.227507,8.10102,6.938501,9.398113,12.090298,6.8142333,8.310526,4.7810864,9.448093,9.336791,8.195211,5.2391763,5.103645,3.4321635,6.4611154,9.617994,6.9898295
2,63.515064,56.179733,18.516953,8.866381,5.078103,4.61772,6.5672464,9.7376795,7.399472,7.3731866,5.7469187,9.002725,8.873744,8.869109,5.8282437,4.603934,4.826414,3.0054955,5.5784307,4.192251
2,44.278843,36.81383,12.123902,11.868317,9.039499,7.2520113,9.951403,11.275113,6.0386834,6.9216046,5.690006,6.486389,6.9669223,6.565667,4.0700216,4.101374,3.0992591,4.1380515,5.0065513,4.1310015
2,53.22578,38.05508,10.51411,15.449665,11.087487,8.823622,14.986435,11.106189,7.9674077,6.977332,7.001338,8.503232,7.7546787,7.3338194,4.3947043,4.5546403,6.57465,3.590795,5.374405,3.6073103
2,74.28394,60.603058,18.113619,13.888632,10.30707,5.621264,7.279737,11.069025,8.513295,7.703019,5.6699877,9.347435,6.5735583,5.807604,5.4010205,6.003927,3.884765,4.067761,5.7306204,3.3482907
2,68.84306,65.30908,24.989225,13.696113,9.228417,7.455007,9.241018,10.864635,6.503807,9.630634,6.5080595,9.903438,9.517863,9.388185,6.8899784,5.2395883,5.2742014,3.5768156,5.0433245,3.4848435
2,60.166245,51.834705,15.705817,10.193981,7.0257244,5.7486424,7.4140306,11.474568,8.165761,6.5370126,3.8439429,8.6983385,7.073892,7.671742,4.64194,3.7100506,4.2879024,3.6988513,5.7536674,4.2484937
2,56.831764,46.735943,16.898758,11.543389,8.2141905,4.1180944,5.317702,7.5661545,5.2996354,6.958588,5.523944,6.382098,8.106372,6.913989,5.291847,3.652792,2.903149,4.5811276,6.0813727,4.9399123
2,60.11279,57.96811,22.038847,10.142941,5.7356324,4.3760586,6.8530016,9.239998,4.4779654,8.122704,4.954543,9.967739,12.731571,11.954188,6.472632,4.9138083,3.8656025,4.301672,6.5249133,3.7107515
2,58.09829,54.517532,18.756804,8.001003,4.8350825,3.8988285,6.781317,9.966365,5.55067,7.593996,4.21582,5.868641,6.8600545,7.0824795,3.7371175,5.219414,3.194662,4.2715096,4.5934052,4.0848584
2,47.170486,41.740524,11.171172,7.4889283,5.4886336,7.7147326,12.119993,13.840208,6.2984858,8.250093,4.715816,10.1670885,11.107531,8.360662,4.9776225,4.214814,3.734203,5.0298004,6.603825,4.71315
2,67.762054,60.88418,21.691109,11.674428,8.014142,5.560342,7.82018,10.517307,6.529199,9.344941,5.247234,7.7210083,7.714962,7.4252048,5.063482,4.761472,3.523455,4.2802877,4.9003053,3.6594698
2,59.29088,56.753742,19.057589,9.086644,5.3330255,4.3596025,7.808793,10.328149,6.4782734,6.4214087,4.172589,7.6109943,6.154538,6.4296384,4.422211,4.440935,3.1890604,3.0951414,4.4596033,3.5664396
2,73.67397,64.43161,16.967463,7.6654577,4.8493004,5.074191,9.084668,12.894093,8.485388,9.31199,6.433863,10.346914,11.107547,12.413472,6.0472965,5.6613283,3.46277,3.9578383,6.8563805,4.3231177
2,61.50875,58.117622,18.977886,8.9889555,6.8274393,8.2099495,11.453324,12.46179,6.97951,8.609917,5.4762073,7.422828,8.00827,7.1665125,4.5777197,6.268202,5.0761037,3.542677,5.223555,4.2582903
2,35.42429,40.416862,21.77581,9.462672,4.395482,3.2979383,5.394726,6.0075865,2.5443742,5.266302,4.538526,4.4995255,6.5459466,5.497838,3.9756148,3.1174269,2.1006992,2.6922345,3.1609764,3.0607018
2,66.176605,57.284607,10.569478,9.381054,7.2535186,5.0578957,7.508159,10.273636,5.9740257,8.816368,4.96315,7.072464,4.3215575,4.6215906,3.7001982,2.8087642,2.6407702,4.413306,4.3666253,2.8257668
2,61.215683,56.54262,18.967566,9.131997,7.37835,5.860559,9.068316,12.358263,6.0500493,10.302659,5.349859,7.3810196,5.705486,5.2302074,3.7401361,4.500676,3.961165,3.8574483,4.2375035,3.4088535
2,61.341858,50.49491,11.65189,10.2528105,7.339308,4.952406,7.5702434,11.516623,8.034319,7.2567773,4.813124,7.257364,7.895489,9.751694,4.740282,7.518322,2.5241187,4.4166455,7.414123,4.807924
2,75.75304,70.208565,24.040903,11.490593,7.2707257,5.5384917,7.7570624,11.617942,6.7732344,9.163927,4.5650845,10.59427,8.541738,7.7032113,5.8645406,4.8427157,4.191904,3.9748921,6.3613815,4.5414248
2,41.94934,27.818573,11.866678,15.789902,10.313737,5.192656,11.666267,8.645892,7.468957,5.7738557,5.0549374,7.4717402,5.9320073,7.662062,4.5036864,4.8323827,4.1336594,2.2567396,3.8108108,3.0358431
2,66.43652,52.857136,15.846917,17.287302,14.963217,4.3714914,7.1120243,7.710036,4.497129,9.592335,5.1014833,7.439323,7.927916,7.3499255,4.4959908,5.0096397,3.696411,6.200433,8.66327,6.1533074
2,59.322304,58.1871,22.803263,9.716442,5.3539925,4.8456626,7.405924,9.443644,4.193245,8.774157,4.172967,9.874861,12.889195,11.677621,5.5887475,4.529968,3.9032521,4.3944435,6.977781,4.34566
2,56.161873,54.879047,20.915998,9.901067,6.4424925,6.059767,9.909011,11.653664,5.784135,7.956743,4.7868752,8.514734,9.694598,8.319893,4.9814215,3.8224514,3.2625093,3.431449,4.360611,3.4587903
2,42.064335,31.961014,10.887421,13.60469,10.337153,6.4886928,7.1258283,9.07465,6.2978926,6.9484215,5.4140944,5.8166313,7.5881257,8.504382,5.2062173,4.208882,3.3457437,4.9070115,6.4440117,6.045686
2,55.75368,47.445034,11.468249,13.822929,10.1077585,6.9285545,10.083003,12.319998,8.491618,7.029041,5.3496614,8.981689,7.9343653,7.4021535,5.228496,4.941018,4.199945,4.500524,6.485074,4.6473823
2,58.118954,43.659603,13.847209,16.56726,13.339726,8.065019,13.361917,14.214729,8.448607,10.2653,4.9937515,10.198684,10.801037,9.673963,5.333439,6.0209403,4.4918914,5.284231,6.837079,4.746757
2,46.31203,46.422047,18.772165,8.774263,4.707088,4.3926387,8.168972,9.62256,5.316506,5.89888,5.1330123,6.933804,5.8731422,6.308635,5.167335,4.414067,2.3193629,2.304115,3.185559,2.8016348
2,74.369,62.878143,19.387852,11.010572,8.055848,6.784684,8.307015,10.889271,7.7485366,7.786302,4.6429744,8.6388445,9.051558,8.563827,5.4970045,6.6129,3.769197,3.977995,5.372411,3.6846664
2,37.598446,33.75216,9.473824,6.1905084,4.991836,6.282246,9.728827,11.107074,5.6230025,6.3341007,4.511464,6.2562823,6.353929,6.965849,4.283116,3.1419888,3.6827085,4.185174,6.140598,5.1421967
2,31.651648,28.258524,9.468003,15.785575,11.867794,4.929834,6.9701,6.5046186,5.875958,5.620903,4.930459,5.4441614,8.152664,7.5653462,4.885317,3.8377576,3.5020857,4.0941772,4.81819,4.47489
2,49.41572,51.32183,24.780321,13.523406,8.729397,7.37946,9.766009,10.68832,6.2142496,9.189286,6.711,7.179361,8.006137,8.211749,5.750749,4.946305,3.9997938,3.8481734,5.141239,4.6059866
2,82.85959,62.552914,15.318392,9.491382,7.479011,10.673367,15.676697,18.849314,12.986598,11.043631,8.400298,13.84528,9.763067,9.350062,6.0511665,8.274634,6.4562254,4.7507577,9.75934,6.0728707
2,56.455738,54.681095,19.968525,11.75955,8.907693,7.702834,10.82321,12.7168665,6.2906685,7.826813,4.615299,7.7488227,7.040271,6.618238,4.5331807,4.388473,3.6023924,3.5985713,4.682823,3.1373224
2,30.983868,30.504215,9.282702,3.1517267,2.723026,3.4930005,5.669518,6.795937,2.566658,5.7165465,3.8624206,6.0347166,9.231184,8.046998,4.127664,4.178627,2.5039077,3.954125,5.435411,4.126071
2,62.692528,53.54905,16.446169,21.681309,17.853123,8.81127,10.365406,11.864223,8.123048,7.9977956,5.4973974,8.119048,7.925519,7.089335,5.8021708,5.2602983,3.213377,3.787176,4.9018245,4.0421953
2,43.555763,45.48273,18.727768,6.827014,4.407192,6.6053424,10.817299,11.4357605,4.6518726,7.6581864,5.350642,7.455829,9.978209,8.377307,5.172308,3.9136739,3.2351367,4.495573,5.665217,4.676773
2,43.496105,35.83425,10.748221,15.644679,11.274643,4.1000123,7.282978,9.204322,7.067351,6.0856204,5.1120434,6.0181684,8.073701,8.316417,4.4765964,4.5371714,2.6780941,3.3155487,4.8292794,3.8212492
2,71.45135,59.474415,16.290321,8.564635,5.5643086,3.9757247,6.1002216,10.045684,8.320991,8.696442,6.914255,8.35466,6.062349,6.390145,5.5751295,6.2893987,2.5880463,3.2300467,4.7454276,4.1129146
2,59.521164,54.877445,20.602022,14.102662,11.263457,7.371074,10.688447,11.438245,6.328046,9.514557,5.51047,9.542595,11.8505335,9.952777,5.7629714,4.6001334,4.5229745,4.257793,6.3233986,4.462062
2,34.68893,35.75398,15.897494,8.803501,5.9076977,5.0920014,7.655143,8.288191,4.4623413,6.4069376,5.4853983,6.321005,7.2864156,6.714847,5.153196,4.3935347,3.3238072,2.5927308,3.1686032,3.1912568
2,43.801907,46.943764,22.629496,11.336842,6.469827,4.440042,6.9769135,8.086026,3.820498,6.7635026,4.374693,6.498356,8.458763,7.0570745,4.4618196,3.5618808,2.7259772,2.428184,3.24588,3.4812424
2,63.83387,45.388573,19.819056,21.349392,18.534239,7.2861395,11.326601,11.267763,7.92468,9.070795,5.464567,9.0461445,11.947322,7.598846,6.256923,5.5359936,4.4095306,5.419713,7.7964087,5.379304
